pl_orbper,pl_rade,disposition,target_encoded
-0.24988795343118902,-1.0862978794965963,CANDIDATE,0
-0.24991331742213355,-0.9272183599447624,CANDIDATE,0
-0.9527903468193516,3.118168393507993,CANDIDATE,0
1.8838838652649255,-0.05465296733977757,CANDIDATE,0
-0.43494004887785415,-1.1750974502298577,CANDIDATE,0
0.39387206154661275,-0.6495937788254557,CANDIDATE,0
0.3938712017503097,-0.7318105336248156,CANDIDATE,0
-1.0351409202433375,0.14361931008684956,CANDIDATE,0
-0.7673344337089482,3.118168393507993,CANDIDATE,0
0.6806978155054161,-0.7714327073204549,CANDIDATE,0
0.6802716431377944,-0.4314601793745717,CANDIDATE,0
1.6200977862443195,0.09404349202983021,CANDIDATE,0
1.6199059083693215,-0.13867027619031408,CANDIDATE,0
-0.7150846123632246,-0.9668790143903777,CANDIDATE,0
0.4999422654852466,-0.24307207075789933,CANDIDATE,0
0.045545651217143636,-0.6396786152140518,CANDIDATE,0
0.19872610079971342,0.9787221805278855,CANDIDATE,0
-0.8009083329540041,-0.5504421427114176,CANDIDATE,0
0.03242372663640791,2.8306286487772825,CANDIDATE,0
3.07606968112124,2.751307339886053,CANDIDATE,0
1.893308952340651,-0.6688129849390744,CANDIDATE,0
0.006692889269181356,0.6691229814912515,CANDIDATE,0
0.006676983037572017,0.9939312780401808,CANDIDATE,0
0.2058530956563575,1.7825958550519,CANDIDATE,0
-0.47617874556720835,-0.31366803567109464,CANDIDATE,0
-0.4766132292990942,0.13767021192000703,CANDIDATE,0
-0.8885098257010422,-0.6495937788254557,CANDIDATE,0
-0.9625192285888757,-1.5746785437694315,CANDIDATE,0
-1.1198838768809891,-0.7784909057737053,CANDIDATE,0
-0.5754035379384973,-0.1439204346438611,CANDIDATE,0
-0.9406937293301868,-1.4190104750703916,CANDIDATE,0
-1.064826247407768,-0.9668790143903777,CANDIDATE,0
2.5949563297249028,-0.471120833820187,CANDIDATE,0
-0.737982420911393,-0.12409010742105345,CANDIDATE,0
-0.49462137627094,-1.2643339227324921,CANDIDATE,0
-0.04913798367938818,-0.03485363491841926,CANDIDATE,0
-1.0856675235082405,3.7130782101922226,CANDIDATE,0
-1.0856664917526768,1.5387125757022007,CANDIDATE,0
-0.17968802136408601,-0.46120567020878317,CANDIDATE,0
-0.17987058477913298,-0.5704924874147622,CANDIDATE,0
-0.8412027153635491,1.4788943936346008,CANDIDATE,0
-0.8411976712252368,1.4821663976263646,CANDIDATE,0
-0.672732479461221,-1.3337400680123188,CANDIDATE,0
-0.6727511083811236,-1.3811481834247945,CANDIDATE,0
-0.8273195557958328,-0.9767941780017815,CANDIDATE,0
1.2304452666013372,0.24277094620088777,CANDIDATE,0
-0.46007189482051497,-1.656974401744083,CANDIDATE,0
-0.7060524521980637,-1.4725523585719722,CANDIDATE,0
-0.30274063528484274,-0.4215450157631681,CANDIDATE,0
-0.6230061602654019,-1.2048429410640693,CANDIDATE,0
0.312195711723723,0.26260127342369544,CANDIDATE,0
2.1832914484266683,0.540225854543002,CANDIDATE,0
2.182984931044576,0.9665778898333661,CANDIDATE,0
2.1828562481978633,0.6578651956600637,CANDIDATE,0
0.18263157380003273,0.2824316006465031,CANDIDATE,0
-0.2610433805671129,-1.3337400680123188,CANDIDATE,0
-0.5645060496935347,-1.1208013400626848,CANDIDATE,0
-0.5644941558446738,-1.1453519593956463,CANDIDATE,0
-0.7253233533405488,1.333438943455307,CANDIDATE,0
-0.5267175722695554,0.04446767397281132,CANDIDATE,0
-0.5189679415900076,-0.9324733966588066,FALSE POSITIVE,2
0.6234290765391214,-0.2926478888149182,CANDIDATE,0
0.5326655395876657,2.2258036684816505,CANDIDATE,0
