pl_orbper,pl_rade,tfopwg_disp,target_encoded
-0.4781623766541219,0.1623750082606034,PC,5
-0.8420216758087324,-0.40151125784636255,PC,5
1.2648230952603738,-0.6278028010515377,PC,5
-0.2786008886208501,0.7203752423417282,PC,5
1.2631450356472804,1.1528849804298305,PC,5
0.3035871438025342,0.3337333067464027,PC,5
0.6891458543076228,0.36475775325869675,CP,1
-1.0113482446026096,-1.3845244189889034,PC,5
2.4413800451905567,-1.0363396029746175,PC,5
-0.6141151706649278,0.6709706895968114,PC,5
0.03787693662170881,0.04432451538866204,PC,5
1.3573447182895537,-0.08191364594263677,PC,5
0.3931095212249614,-1.013905977800164,PC,5
-1.28261324134974,0.9334598637504413,APC,0
-0.8018151160798518,2.2518980523033045,PC,5
0.4839062898446091,-0.6541726643304455,PC,5
0.2283269029064004,-0.7571544021125701,PC,5
0.5146429648739527,-1.398037370470395,CP,1
1.801215345043771,0.4061175735648083,PC,5
1.4444948884628548,-1.1649527012627938,PC,5
